Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
CAMK1D,237,225,KEA3,0.24285714285714285,1,CAMK,CAMK1,NA,CAMK1D
CAMK2A,53.333333333333336,33,KEA3,0.9028571428571428,4,CAMK,CAMK2,NA,CAMK2A
CAMK2B,120.5,122,KEA3,0.5628571428571428,3,CAMK,CAMK2,NA,CAMK2B
CAMK2D,85.66666666666667,77,KEA3,0.7285714285714285,3,CAMK,CAMK2,NA,CAMK2D
CAMK2G,60,43,KEA3,0.8685714285714285,4,CAMK,CAMK2,NA,CAMK2G
CAMK4,114.66666666666667,112,KEA3,0.6,3,CAMK,CAMK1,NA,CAMK4
CAMKK1,133.66666666666666,134,KEA3,0.5257142857142857,3,OTHER,CAMKK,META,CAMKK1
CAMKK2,98.5,95,KEA3,0.6571428571428571,3,OTHER,CAMKK,META,CAMKK2
CDC42BPA,274,255,KEA3,0.15142857142857144,1,AGC,DMPK,GEK,CDC42BPA
CDC7,187.5,185,KEA3,0.3628571428571429,2,OTHER,CDC7,NA,CDC7
CDK1,48,29,KEA3,0.9142857142857143,4,CMGC,CDK,CDC2,CDK1
CDK11A,332,301,KEA3,0.02,1,NA,NA,NA,CDK11A
CDK12,313,287,KEA3,0.06,1,CMGC,CDK,CRK7,CDK12
CDK15,243,232,KEA3,0.22285714285714286,1,CMGC,CDK,PFTAIRE,CDK15
CDK16,208,201,KEA3,0.3142857142857143,2,CMGC,CDK,PCTAIRE,CDK16
CDK18,226,217,KEA3,0.26571428571428574,2,CMGC,CDK,PCTAIRE,CDK18
CDK19,271,252,KEA3,0.16285714285714287,1,CMGC,CDK,CDK8,CDK19
CDK2,31.333333333333336,19,KEA3,0.9457142857142857,4,CMGC,CDK,CDC2,CDK2
CDK20,281,260,KEA3,0.13714285714285715,1,CMGC,CDK,CCRK,CDK20
CDK3,156,158,KEA3,0.4514285714285714,2,CMGC,CDK,CDC2,CDK3
CDK4,65,54,KEA3,0.8314285714285714,4,CMGC,CDK,CDK4,CDK4
CDK5,69,57,KEA3,0.82,4,CMGC,CDK,CDK5,CDK5
CDK6,94,86,KEA3,0.6942857142857143,3,CMGC,CDK,CDK4,CDK6
CDK7,81,68,KEA3,0.7742857142857142,4,CMGC,CDK,CDK7,CDK7
CDK8,92.5,84,KEA3,0.7057142857142857,3,CMGC,CDK,CDK8,CDK8
CDK9,81.66666666666667,69,KEA3,0.7714285714285715,4,CMGC,CDK,CDK9,CDK9
CDKL3,297,273,KEA3,0.1,1,CMGC,CDKL,NA,CDKL3
CDKL5,89.5,83,KEA3,0.7085714285714285,3,CMGC,CDKL,NA,CDKL5
CHEK1,25,10,KEA3,0.9714285714285714,4,CAMK,CAMKL,CHK1,CHEK1
CHEK2,59.66666666666667,42,KEA3,0.8771428571428571,4,CAMK,RAD53,NA,CHEK2
CHUK,100,97,KEA3,0.6485714285714286,3,OTHER,IKK,NA,CHUK
CLK1,110.5,106,KEA3,0.6228571428571429,3,CMGC,CLK,NA,CLK1
CLK2,73,62,KEA3,0.8,4,CMGC,CLK,NA,CLK2
CLK3,196,192,KEA3,0.34,2,CMGC,CLK,NA,CLK3
CLK4,320,293,KEA3,0.04285714285714286,1,CMGC,CLK,NA,CLK4
CSF1R,334,303,KEA3,0.014285714285714285,1,TK,PDGFR,NA,CSF1R
CSK,121.66666666666667,125,KEA3,0.5514285714285714,3,TK,CSK,NA,CSK
CSNK1A1,84.33333333333333,74,KEA3,0.7457142857142857,3,CK1,CK1,CK1-A,CSNK1A1
CSNK1A1L,338,307,KEA3,0.002857142857142857,1,CK1,CK1,CK1-A,CSNK1A1L
CSNK1D,80.33333333333333,67,KEA3,0.7771428571428571,4,CK1,CK1,CK1-D,CSNK1D
CSNK1E,83.33333333333333,73,KEA3,0.7514285714285714,4,CK1,CK1,CK1-D,CSNK1E
CSNK1G1,218.5,211,KEA3,0.2857142857142857,2,CK1,CK1,CK1-G,CSNK1G1
CSNK1G2,216,209,KEA3,0.2914285714285714,2,CK1,CK1,CK1-G,CSNK1G2
CSNK1G3,238,226,KEA3,0.24,1,CK1,CK1,CK1-G,CSNK1G3
CSNK2A1,46,27,KEA3,0.92,4,CMGC,CK2,NA,CSNK2A1
CSNK2A2,107,103,KEA3,0.6314285714285715,3,CMGC,CK2,NA,CSNK2A2
DAPK1,164,162,KEA3,0.4342857142857143,2,CAMK,DAPK,DAPK,DAPK1
DAPK3,109.33333333333333,105,KEA3,0.6257142857142857,3,CAMK,DAPK,DAPK,DAPK3
DCLK1,19,7,KEA3,0.98,4,CAMK,DCAMKL,NA,DCLK1
DDR1,79.5,66,KEA3,0.7828571428571428,4,TK,DDR,NA,DDR1
DDR2,193,190,KEA3,0.3457142857142857,2,TK,DDR,NA,DDR2
DMPK,24,9,KEA3,0.9742857142857143,4,AGC,DMPK,GEK,DMPK
DYRK1A,136.33333333333334,136,KEA3,0.52,3,CMGC,DYRK,DYRK1,DYRK1A
DYRK1B,83,72,KEA3,0.7542857142857143,4,CMGC,DYRK,DYRK1,DYRK1B
DYRK2,94.33333333333333,87,KEA3,0.6914285714285714,3,CMGC,DYRK,DYRK2,DYRK2
DYRK3,182.5,179,KEA3,0.38571428571428573,2,CMGC,DYRK,DYRK2,DYRK3
DYRK4,82.5,71,KEA3,0.7628571428571429,4,CMGC,DYRK,DYRK2,DYRK4
EEF2K,113.5,109,KEA3,0.6114285714285714,3,ATYPICAL,ALPHA,EEF2K,EEF2K
EGFR,95.33333333333333,90,KEA3,0.6742857142857143,3,TK,EGFR,NA,EGFR
EIF2AK1,312,286,KEA3,0.06285714285714286,1,OTHER,PEK,HRI,EIF2AK1
EIF2AK2,158.33333333333334,159,KEA3,0.44857142857142857,2,OTHER,PEK,PKR,EIF2AK2
EIF2AK3,336,305,KEA3,0.008571428571428572,1,OTHER,PEK,PEK,EIF2AK3
EPHA2,318,291,KEA3,0.04857142857142857,1,TK,EPH,NA,EPHA2
EPHA3,141.5,145,KEA3,0.4942857142857143,2,TK,EPH,NA,EPHA3
EPHA4,325,296,KEA3,0.03428571428571429,1,TK,EPH,NA,EPHA4
EPHA8,335,304,KEA3,0.011428571428571429,1,TK,EPH,NA,EPHA8
EPHB1,321,294,KEA3,0.04,1,TK,EPH,NA,EPHB1
EPHB2,283,262,KEA3,0.13142857142857142,1,TK,EPH,NA,EPHB2
EPHB3,187,184,KEA3,0.37142857142857144,2,TK,EPH,NA,EPHB3
ERBB2,156,158,KEA3,0.4514285714285714,2,TK,EGFR,NA,ERBB2
ERBB4,317,290,KEA3,0.05142857142857143,1,TK,EGFR,NA,ERBB4
FASTK,219.5,212,KEA3,0.28285714285714286,2,ATYPICAL,FAST,NA,FASTK
FER,79.5,66,KEA3,0.7828571428571428,4,TK,FER,NA,FER
FES,253,240,KEA3,0.19714285714285715,1,TK,FER,NA,FES
FGFR1,126,130,KEA3,0.5371428571428571,3,TK,FGFR,NA,FGFR1
FGFR2,94.5,88,KEA3,0.6885714285714286,3,TK,FGFR,NA,FGFR2
FGFR3,103,100,KEA3,0.64,3,TK,FGFR,NA,FGFR3
FGFR4,88,80,KEA3,0.72,3,TK,FGFR,NA,FGFR4
FGR,66.5,55,KEA3,0.8285714285714286,4,TK,SRC,SRCA,FGR
FLT1,301,277,KEA3,0.08857142857142856,1,TK,VEGFR,NA,FLT1
FLT3,207,200,KEA3,0.3171428571428571,2,TK,PDGFR,NA,FLT3
FLT4,249,238,KEA3,0.20285714285714285,1,TK,VEGFR,NA,FLT4
FRK,174.5,171,KEA3,0.4085714285714286,2,TK,SRC,FRK,FRK
FYN,43.333333333333336,26,KEA3,0.9228571428571428,4,TK,SRC,SRCA,FYN
GRK1,330,300,KEA3,0.022857142857142857,1,AGC,GRK,GRK,GRK1
GRK2,83,72,KEA3,0.7542857142857143,4,AGC,GRK,BARK,GRK2
GRK3,225.5,216,KEA3,0.26857142857142857,2,AGC,GRK,BARK,GRK3
GRK5,142.33333333333334,147,KEA3,0.48857142857142855,2,AGC,GRK,GRK,GRK5
GRK6,186.66666666666666,183,KEA3,0.3742857142857143,2,AGC,GRK,GRK,GRK6
GSK3A,85.66666666666667,77,KEA3,0.7285714285714285,3,CMGC,GSK,NA,GSK3A
GSK3B,61.666666666666664,45,KEA3,0.86,4,CMGC,GSK,NA,GSK3B
HASPIN,222,214,KEA3,0.2742857142857143,2,OTHER,HASPIN,NA,HASPIN
HCK,141.66666666666666,146,KEA3,0.49142857142857144,2,TK,SRC,SRCB,HCK
HIPK1,70,59,KEA3,0.8142857142857143,4,CMGC,DYRK,HIPK,HIPK1
HIPK2,125.33333333333333,129,KEA3,0.54,3,CMGC,DYRK,HIPK,HIPK2
HIPK3,284,263,KEA3,0.12857142857142856,1,CMGC,DYRK,HIPK,HIPK3
HIPK4,83,72,KEA3,0.7542857142857143,4,CMGC,DYRK,HIPK,HIPK4
ICK,272,253,KEA3,0.16,1,CMGC,RCK,NA,CILK1
IGF1R,169,167,KEA3,0.42,2,TK,INSR,NA,IGF1R
IKBKB,112.33333333333333,107,KEA3,0.6171428571428571,3,OTHER,IKK,NA,IKBKB
IKBKE,116.33333333333333,115,KEA3,0.5885714285714285,3,OTHER,IKK,NA,IKBKE
ILK,93.66666666666667,85,KEA3,0.7,3,TKL,MLK,ILK,ILK
INSR,130,131,KEA3,0.5342857142857143,3,TK,INSR,NA,INSR
IRAK1,195.5,191,KEA3,0.34285714285714286,2,TKL,IRAK,NA,IRAK1
IRAK3,244,233,KEA3,0.21714285714285714,1,TKL,IRAK,NA,IRAK3
IRAK4,282,261,KEA3,0.13428571428571429,1,TKL,IRAK,NA,IRAK4
ITK,147,151,KEA3,0.47714285714285715,2,TK,TEC,NA,ITK
JAK1,173.5,169,KEA3,0.4142857142857143,2,TK,JAKA,NA,JAK1
JAK2,50.666666666666664,31,KEA3,0.9085714285714286,4,TK,JAKA,NA,JAK2
JAK3,169.66666666666666,168,KEA3,0.41714285714285715,2,TK,JAKA,NA,JAK3
KDR,295,271,KEA3,0.10571428571428572,1,TK,VEGFR,NA,KDR
KIT,201,196,KEA3,0.32857142857142857,2,TK,PDGFR,NA,KIT
KSR1,252,239,KEA3,0.2,1,TKL,RAF,KSR,KSR1
KSR2,13,3,KEA3,0.9914285714285714,4,TKL,RAF,KSR,KSR2
LATS1,182.33333333333334,178,KEA3,0.38857142857142857,2,AGC,NDR,NA,LATS1
LATS2,138.5,141,KEA3,0.5057142857142857,3,AGC,NDR,NA,LATS2
LCK,72.66666666666667,61,KEA3,0.8028571428571428,4,TK,SRC,SRCB,LCK
LIMK1,273,254,KEA3,0.15714285714285714,1,TKL,LISK,LIMK,LIMK1
LIMK2,190,188,KEA3,0.3514285714285714,2,TKL,LISK,LIMK,LIMK2
LRRK2,136.5,137,KEA3,0.5171428571428571,3,TKL,LRRK,NA,LRRK2
LYN,84.66666666666667,76,KEA3,0.7371428571428571,3,TK,SRC,SRCB,LYN
MAK,242,231,KEA3,0.2257142857142857,1,CMGC,RCK,NA,MAK
MAP2K1,118.66666666666667,118,KEA3,0.5771428571428572,3,STE,STE7,MEK1,MAP2K1
MAP2K2,214.5,208,KEA3,0.29428571428571426,2,STE,STE7,MEK1,MAP2K2
MAP2K3,30,17,KEA3,0.9514285714285714,4,STE,STE7,MEK3,MAP2K3
MAP2K4,95,89,KEA3,0.68,3,STE,STE7,MEK4,MAP2K4
MAP2K6,183.33333333333334,180,KEA3,0.38285714285714284,2,STE,STE7,MEK3,MAP2K6
MAP2K7,147.5,152,KEA3,0.4742857142857143,2,STE,STE7,MEK7,MAP2K7
MAP3K1,234,222,KEA3,0.25142857142857145,2,STE,STE11,MEKK1,MAP3K1
MAP3K10,254,241,KEA3,0.19428571428571428,1,TKL,MLK,MLK,MAP3K10
MAP3K11,189,187,KEA3,0.35714285714285715,2,TKL,MLK,MLK,MAP3K11
MAP3K13,240.5,229,KEA3,0.23142857142857143,1,TKL,MLK,LZK,MAP3K13
MAP3K14,164.33333333333334,163,KEA3,0.43142857142857144,2,STE,STE-UNIQUE,NA,MAP3K14
MAP3K20,15,5,KEA3,0.9857142857142858,4,TKL,MLK,ZAK,MAP3K20
MAP3K3,280,259,KEA3,0.14,1,STE,STE11,MEKK2,MAP3K3
MAP3K4,298,274,KEA3,0.09714285714285714,1,STE,STE11,MEKK4,MAP3K4
MAP3K5,150.66666666666666,156,KEA3,0.46,2,STE,STE11,ASK,MAP3K5
MAP3K6,239,228,KEA3,0.2342857142857143,1,STE,STE11,ASK,MAP3K6
MAP3K7,80.33333333333333,67,KEA3,0.7771428571428571,4,TKL,MLK,TAK1,MAP3K7
MAP3K8,162.5,161,KEA3,0.43714285714285717,2,STE,STE-UNIQUE,NA,MAP3K8
MAP4K1,244,233,KEA3,0.21714285714285714,1,STE,STE20,KHS,MAP4K1
MAP4K2,177,173,KEA3,0.40285714285714286,2,STE,STE20,KHS,MAP4K2
MAP4K3,289,267,KEA3,0.11714285714285715,1,STE,STE20,KHS,MAP4K3
MAP4K4,305,280,KEA3,0.08,1,STE,STE20,MSN,MAP4K4
MAP4K5,187.5,185,KEA3,0.3628571428571429,2,STE,STE20,KHS,MAP4K5
MAPK1,41.666666666666664,25,KEA3,0.9285714285714286,4,CMGC,MAPK,ERK1,MAPK1
MAPK10,120,121,KEA3,0.5685714285714286,3,CMGC,MAPK,JNK,MAPK10
MAPK11,95.33333333333333,90,KEA3,0.6742857142857143,3,CMGC,MAPK,P38,MAPK11
MAPK12,101.66666666666667,98,KEA3,0.6457142857142857,3,CMGC,MAPK,P38,MAPK12
MAPK13,115,113,KEA3,0.5942857142857143,3,CMGC,MAPK,P38,MAPK13
MAPK14,57.333333333333336,37,KEA3,0.8914285714285715,4,CMGC,MAPK,P38,MAPK14
MAPK15,187.5,185,KEA3,0.3628571428571429,2,CMGC,MAPK,ERK7,MAPK15
MAPK3,59.33333333333333,40,KEA3,0.8828571428571429,4,CMGC,MAPK,ERK1,MAPK3
MAPK6,222,214,KEA3,0.2742857142857143,2,CMGC,MAPK,ERK3,MAPK6
MAPK7,82.33333333333333,70,KEA3,0.7657142857142857,4,CMGC,MAPK,ERK5,MAPK7
MAPK8,39.66666666666667,24,KEA3,0.9314285714285714,4,CMGC,MAPK,JNK,MAPK8
MAPK9,30.333333333333332,18,KEA3,0.9485714285714286,4,CMGC,MAPK,JNK,MAPK9
MAPKAPK2,63.33333333333333,50,KEA3,0.8428571428571429,4,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK3,292,268,KEA3,0.11428571428571428,1,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK5,95.66666666666667,91,KEA3,0.6685714285714286,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MARK2,88.66666666666667,82,KEA3,0.7142857142857143,3,CAMK,CAMKL,MARK,MARK2
MARK3,11,2,KEA3,0.9942857142857143,4,CAMK,CAMKL,MARK,MARK3
MARK4,333,302,KEA3,0.017142857142857144,1,CAMK,CAMKL,MARK,MARK4
MAST1,238.5,227,KEA3,0.23714285714285716,1,AGC,MAST,MAST,MAST1
MAST2,311,285,KEA3,0.06571428571428571,1,AGC,MAST,MAST,MAST2
MATK,221,213,KEA3,0.28,2,TK,CSK,NA,MATK
MELK,299,275,KEA3,0.09428571428571429,1,CAMK,CAMKL,MELK,MELK
MERTK,151,157,KEA3,0.45714285714285713,2,TK,AXL,NA,MERTK
MET,132,133,KEA3,0.5285714285714286,3,TK,MET,NA,MET
MKNK1,13.666666666666666,4,KEA3,0.9885714285714285,4,CAMK,MAPKAPK,MNK,MKNK1
MKNK2,117,116,KEA3,0.5828571428571429,3,CAMK,MAPKAPK,MNK,MKNK2
MOK,231,220,KEA3,0.2571428571428571,2,CMGC,RCK,NA,MOK
MOS,296,272,KEA3,0.10285714285714286,1,OTHER,MOS,NA,MOS
MST1R,264,248,KEA3,0.1742857142857143,1,TK,MET,NA,MST1R
MTOR,94,86,KEA3,0.6942857142857143,3,ATYPICAL,PIKK,FRAP,MTOR
MYLK2,217.5,210,KEA3,0.2885714285714286,2,CAMK,MLCK,NA,MYLK2
MYO3A,257,245,KEA3,0.18285714285714286,1,STE,STE20,NINAC,MYO3A
NEK10,277,257,KEA3,0.1457142857142857,1,OTHER,NEK,NEK10,NEK10
NEK11,310,284,KEA3,0.06857142857142857,1,OTHER,NEK,NEK11,NEK11
NEK2,63.666666666666664,51,KEA3,0.84,4,OTHER,NEK,NEK2,NEK2
NEK3,123,127,KEA3,0.5457142857142857,3,OTHER,NEK,NEK1,NEK3
NEK4,162,160,KEA3,0.44285714285714284,2,OTHER,NEK,NEK4,NEK4
NEK6,117,116,KEA3,0.5828571428571429,3,OTHER,NEK,NEK6,NEK6
NEK8,208.5,202,KEA3,0.31142857142857144,2,OTHER,NEK,NEK8,NEK8
NEK9,146.5,150,KEA3,0.48,2,OTHER,NEK,NEK8,NEK9
NIM1K,255,242,KEA3,0.19142857142857142,1,CAMK,CAMKL,NIM1,NIM1K
NLK,114,111,KEA3,0.6028571428571429,3,CMGC,MAPK,NMO,NLK
NPR2,117.5,117,KEA3,0.58,3,RGC,RGC,NA,NPR2
NRBP2,227,218,KEA3,0.26285714285714284,2,OTHER,NRBP,NA,NRBP2
NTRK1,54,35,KEA3,0.8971428571428571,4,TK,TRK,NA,NTRK1
NTRK2,307,282,KEA3,0.07428571428571429,1,TK,TRK,NA,NTRK2
NTRK3,236,224,KEA3,0.24571428571428572,1,TK,TRK,NA,NTRK3
NUAK1,122,126,KEA3,0.5485714285714286,3,CAMK,CAMKL,NUAK,NUAK1
NUAK2,286,264,KEA3,0.12571428571428572,1,CAMK,CAMKL,NUAK,NUAK2
OXSR1,274,255,KEA3,0.15142857142857144,1,STE,STE20,FRAY,OXSR1
PAK1,25.666666666666668,11,KEA3,0.9685714285714285,4,STE,STE20,PAKA,PAK1
PAK2,121.33333333333333,123,KEA3,0.5571428571428572,3,STE,STE20,PAKA,PAK2
PAK3,247,235,KEA3,0.21142857142857144,1,STE,STE20,PAKA,PAK3
PAK4,70.33333333333333,60,KEA3,0.8114285714285714,4,STE,STE20,PAKB,PAK4
PAK5,327,298,KEA3,0.02857142857142857,1,STE,STE20,PAKB,PAK5
PAK6,120.5,122,KEA3,0.5628571428571428,3,STE,STE20,PAKB,PAK6
PASK,288,266,KEA3,0.12,1,CAMK,CAMKL,PASK,PASK
PBK,121.33333333333333,123,KEA3,0.5571428571428572,3,OTHER,TOPK,NA,PBK
PDGFRA,197,193,KEA3,0.33714285714285713,2,TK,PDGFR,NA,PDGFRA
PDGFRB,144.33333333333334,149,KEA3,0.4828571428571429,2,TK,PDGFR,NA,PDGFRB
PDIK1L,294,270,KEA3,0.10857142857142857,1,OTHER,NKF4,NA,PDIK1L
PDK1,137.5,140,KEA3,0.5085714285714286,3,ATYPICAL,PDHK,PDHK,PDK1
PDPK1,97.5,93,KEA3,0.6628571428571428,3,AGC,PDK1,NA,PDPK1
PIK3CA,212,205,KEA3,0.3028571428571429,2,NA,NA,NA,PIK3CA
PIK3CB,337,306,KEA3,0.005714285714285714,1,NA,NA,NA,PIK3CB
