Kinase Uniprot ID	Kinase Name	Kinase Group	Kinase Family	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
P07948	Lyn	TK	Src	0.193463610223411	0.408949234964083	0.602412845187493	0.554582630234082	0.222497992701025	0.222043658213002	0.00871271798199504	23.6666666666667
P29376	LTK	TK	Alk	0.188440960343401	0.443808144163029	0.63224910450643	0.543835766600131	0.222099611858594	0.217609237815149	0.0146011949579441	20.25
P21860	HER3	TK	EGFR	0.129131437489334	0.435090224632804	0.564221662122138	0.536477289201487	0.216197966970276	0.218043804336382	0.0131615417948014	50.1111111111111
P22455	FGFR4	TK	FGFR	0.10053526565291	0.362534860628196	0.463070126281106	0.530519665242245	0.19803662802814	0.213640004759616	0.0383052700550852	16.7777777777778
P00519	Abl	TK	Abl	0.102175252587228	0.421176839316026	0.523352091903254	0.521398877655159	0.218898281923062	0.218615010433593	0.00514603852989403	50.4444444444444
Q9UM73	ALK	TK	Alk	0.0696370821337296	0.441389954720268	0.511027036853998	0.503612867188045	0.216454553606631	0.216657271574123	0.0016328083027394	49.8888888888889
P43403	ZAP70	TK	Syk	0.0712642079206314	0.435708326016121	0.506972533936752	0.496182089302178	0.218767912978835	0.217810481956595	0.0044179740010723	66.6666666666667
P08631	HCK	TK	Src	0.0979203055756064	0.417421843279736	0.515342148855342	0.485186705000715	0.211432559269481	0.212573412692706	0.00614788748154091	23.2222222222222
O60674	JAK2	TK	JakA	0.109518527358648	0.393585258991902	0.50310378635055	0.475962367448833	0.211201416339048	0.206316434933716	0.00867100988756141	19.2222222222222
P07333	FmS/CSFR	TK	PDGFR	0.152443722901676	0.334408366517118	0.486852089418793	0.461883437692837	0.205272768701718	0.206594152965651	0.0189186832249149	7.125
P45985	SEK1/MAP2K4	STE	STE7	0.070971573950894	0.374270453303403	0.445242027254297	0.453506690971823	0.187339108719701	0.187339108719701	0	7
P08922	Ros	TK	Sev	0.049640053244894	0.387875248514976	0.43751530175987	0.442214278109662	0.167200285607417	0.163655695214983	0.00708918078486917	5.25
P42684	Arg	TK	Abl	0.0514443566873529	0.422694297940787	0.47413865462814	0.436632842854381	0.210106405364281	0.208091632108173	0.0103094975410604	58
P43405	Syk	TK	Syk	0.0156481668389792	0.41231357662448	0.42796174346346	0.42759778230069	0.214032924785551	0.213510445518559	0.00231024427928977	77.5555555555556
O14733	MAP2K7	STE	STE7	0.0610790035704222	0.34542680052008	0.406505804090503	0.410595562568865	0.177107982734083	0.177107982734083	0	6
P09769	Fgr	TK	Src	0.0315517764529103	0.356199895984311	0.387751672437221	0.370998380713008	0.16848685790721	0.167108205614982	0.022348888581051	10.6666666666667
O95382	MEKK6/MAP3K6	STE	STE11	0.0488865944733629	0.311207345883097	0.36009394035646	0.354597382429545	0.148492519258215	0.148492519258215	0	4
Q99683	ASK/MAP3K5	STE	STE11	0.0488865944733629	0.311207345883097	0.36009394035646	0.354597382429545	0.148492519258215	0.148492519258215	0	4
P07949	Ret	TK	Ret	0.0238714200546678	0.316735942302195	0.340607362356863	0.341370531658169	0.184136571815829	0.182683357965147	0.0116553504298801	20.4444444444444
P46734	MKK3/MAP2K3	STE	STE7	0.0214798631920237	0.269375729605606	0.29085559279763	0.288563977267662	0.137066451550237	0.137066451550237	0	5
P52564	MKK6/MAP2K6	STE	STE7	0.0214798631920237	0.269375729605606	0.29085559279763	0.288563977267662	0.137066451550237	0.137066451550237	0	5
P21802	FGFR2	TK	FGFR	0.040614113141351	0.25375869297637	0.294372806117721	0.286435540731612	0.159103383981332	0.1634232999021	0.0383650519282148	9
Q02750	MEK1/MAP2K1	STE	STE7	0.0262793379252967	0.254193136659871	0.280472474585168	0.274372548029146	0.13878975365952	0.13878975365952	0	5
P22607	FGFR3	TK	FGFR	0.0490179746319353	0.26626728572739	0.315285260359325	0.263801166612006	0.163570601205481	0.166295305026429	0.0385255621053647	7.77777777777778
P11362	FGFR1	TK	FGFR	0.0379091539659697	0.284395983440074	0.322305137406044	0.262206442396235	0.169565295973391	0.175276249229777	0.0345956583769512	13.3333333333333
P54764	EphA4	TK	Eph	0.0496446265079016	0.165413870379189	0.215058496887091	0.212188264532072	0.143091796915579	0.143091796915579	0	3
