Kinase Uniprot ID	Kinase Name	Kinase Group	Kinase Family	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
P04626	HER2	TK	EGFR	0.164203353630598	0.508217234407368	0.672420588037966	0.653044908451076	-0.337430071068256	-0.335587775359008	0.0179091116425894	36.3333333333333
P54762	EphB1	TK	Eph	0.221916989473662	0.416289977935435	0.638206967409097	0.637517525248826	-0.328364891291412	-0.328364891291412	0	3
P08922	Ros	TK	Sev	0.145500719914563	0.447924788526043	0.593425508440606	0.632672847719245	-0.28477433113484	-0.302690228801624	0.035831795333569	4.25
Q15303	HER4	TK	EGFR	0.125935850931416	0.532618109987751	0.658553960919167	0.62372971200312	-0.326099393571961	-0.320056708774151	0.0276317087000148	34.6666666666667
Q13882	Brk	TK	Src	0.122367889884023	0.528507032241367	0.65087492212539	0.602094736276331	-0.340630218713097	-0.338687465097532	0.0101350919951992	70
P21802	FGFR2	TK	FGFR	0.197634814883852	0.449068005934204	0.646702820818056	0.592928772303833	-0.325776714796604	-0.325833918887421	0.0337149730654055	8.11111111111111
P45985	SEK1/MAP2K4	STE	STE7	0.14254085680877	0.414930874647033	0.557471731455803	0.555699077122622	-0.297498222555023	-0.297498222555023	0	6
Q05397	FAK1	TK	Fak	0.0921438455187311	0.482089314094393	0.574233159613124	0.553636834094773	-0.325116112768593	-0.320668917965779	0.0119900052445491	43
P00533	EGFR	TK	EGFR	0.039148144634937	0.508001501124839	0.547149645759776	0.553462832926356	-0.314229960675389	-0.316004578418857	0.00641826391773094	49.4444444444444
P07333	FmS/CSFR	TK	PDGFR	0.122980631310166	0.399979092571352	0.522959723881518	0.533311649592084	-0.283803354625454	-0.295714484831474	0.0367324693103231	7.125
P14616	IRR	TK	InsR	0.102246250308084	0.428212313128698	0.530458563436782	0.523179446564439	-0.254401254711724	-0.24808752220822	0.0246789046663663	4.83333333333333
P22455	FGFR4	TK	FGFR	0.161820140798138	0.497216751289401	0.65903689208754	0.522705062221873	-0.31332101883869	-0.30185279771432	0.0658198770305159	16.7777777777778
P09619	PDGFR[beta]	TK	PDGFR	0.0428086326555097	0.408920208114245	0.451728840769755	0.453773301964619	-0.275405265242584	-0.279382613163951	0.015194142870315	16.3333333333333
P36888	FLT3	TK	PDGFR	0.0795364794310459	0.360366775620364	0.43990325505141	0.445845321004018	-0.260364765151122	-0.263766849278715	0.0587389409335589	10.4285714285714
Q08881	ITK	TK	Tec	0.0130243352805999	0.395176600709405	0.408200935990004	0.420033581034919	-0.281121942689757	-0.275412753600139	0.0231554063515309	39
P35916	FLT4	TK	VEGFR	0.127861719522576	0.347257278250106	0.475118997772682	0.364516253185088	-0.251247606672798	-0.246666578773031	0.101599914240038	8.55555555555556
P17948	FLT1	TK	VEGFR	0.00339781466937066	0.272147407547869	0.27554522221724	0.249368199739881	-0.194794250204013	-0.180582685403785	0.0396064928151887	16
P23458	JAK1~b	TK	JakA	0.0345383844525064	0.191359424239874	0.22589780869238	0.220323606951468	-0.174209282881442	-0.171060639509612	0.00629728674365911	4.5
P54756	EphA5	TK	Eph	0.0262141297749058	0.167344097310557	0.193558227085463	0.191613858780315	-0.125809485441729	-0.120503969590339	0.0106110317027816	3.25
